,Unnamed: 0,Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I
1339,39,TM Dilshan (SL),1999-2016,330,325,124,123,1,5,118,3 (3ct 0st),0.381
1340,40,CH Gayle (ICC/WI),1999-2019,301,294,124,124,0,0,124,3 (3ct 0st),0.421
1341,41,V Kohli (INDIA),2008-2019,242,240,124,124,0,0,124,3 (3ct 0st),0.516
1342,42,RW Marsh (AUS),1971-1984,92,92,124,120,4,120,0,5 (5ct 0st),1.347
1343,43,ST Jayasuriya (Asia/SL),1989-2011,445,441,123,123,0,0,123,3 (3ct 0st),0.278
1344,44,CL Hooper (WI),1987-2003,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999
1345,45,BC Lara (ICC/WI),1990-2007,299,296,120,120,0,0,120,3 (3ct 0st),0.405
1346,46,L Ronchi (AUS/NZ),2008-2017,85,83,117,105,12,105,0,4 (4ct 0st),1.409
1347,47,MS Wade (AUS),2012-2017,94,94,117,108,9,108,0,5 (5ct 0st),1.244
1348,48,Inzamam-ul-Haq (Asia/PAK),1991-2007,378,373,113,113,0,0,113,3 (3ct 0st),0.302
1349,49,SR Waugh (AUS),1986-2002,325,324,111,111,0,0,111,3 (3ct 0st),0.342
1350,0,KC Sangakkara (Asia/ICC/SL),2000-2015,404,397,501,402,99,383,19,5 (4ct 1st),1.261
1351,1,AC Gilchrist (AUS/ICC),1996-2008,287,286,472,417,55,417,0,6 (6ct 0st),1.65
1352,2,MS Dhoni (Asia/INDIA),2004-2019,350,345,444,321,123,321,0,6 (5ct 1st),1.286
1353,3,MV Boucher (Afr/SA),1998-2011,295,291,425,403,22,402,1,6 (6ct 0st),1.46
1354,4,Moin Khan (PAK),1990-2004,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998
1355,5,BB McCullum (NZ),2002-2016,260,257,277,262,15,227,35,5 (5ct 0st),1.077
1356,6,IA Healy (AUS),1988-1997,168,168,233,194,39,194,0,4 (4ct 0st),1.386
1357,7,Mushfiqur Rahim (BDESH),2006-2019,216,215,225,181,44,179,2,5 (5ct 0st),1.046
1358,8,Rashid Latif (PAK),1992-2003,166,164,220,182,38,182,0,5 (5ct 0st),1.341
1359,9,DPMD Jayawardene (Asia/SL),1998-2015,448,443,218,218,0,0,218,4 (4ct 0st),0.492
1360,10,R Dravid (Asia/ICC/INDIA),1996-2011,344,341,210,196,14,72,124,4 (4ct 0st),0.615
1361,11,RS Kaluwitharana (SL),1990-2004,189,188,207,132,75,131,1,5 (4ct 1st),1.101
1362,12,PJL Dujon (WI),1981-1991,169,168,204,183,21,183,0,4 (4ct 0st),1.214
1363,13,JC Buttler (ENG),2012-2019,142,138,202,171,31,171,0,6 (6ct 0st),1.463
1364,14,RD Jacobs (WI),1996-2004,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002
1365,15,Kamran Akmal (PAK),2002-2017,157,154,188,157,31,156,1,5 (4ct 1st),1.22
1366,16,D Ramdin (WI),2005-2016,139,137,188,181,7,181,0,5 (5ct 0st),1.372
1367,17,AB de Villiers (Afr/SA),2005-2018,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999
1368,18,BJ Haddin (AUS),2001-2015,126,124,181,170,11,170,0,5 (5ct 0st),1.459
1369,19,AJ Stewart (ENG),1989-2003,170,169,174,159,15,148,11,6 (6ct 0st),1.029
1370,20,A Flower (ZIM),1992-2003,213,212,173,141,32,133,8,5 (5ct 0st),0.816
1371,21,Q de Kock (SA),2013-2019,115,111,166,158,8,158,0,6 (5ct 1st),1.495
1372,22,DJ Richardson (SA),1991-1998,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002
1373,23,RT Ponting (AUS/ICC),1995-2012,375,372,160,160,0,0,160,3 (3ct 0st),0.43
1374,24,M Azharuddin (INDIA),1985-2000,334,332,156,156,0,0,156,4 (4ct 0st),0.469
1375,25,NR Mongia (INDIA),1994-2000,140,139,154,110,44,110,0,5 (4ct 1st),1.107
1376,26,BRM Taylor (ZIM),2004-2019,193,193,154,125,29,96,29,5 (5ct 0st),0.797
1377,27,T Taibu (Afr/ZIM),2001-2012,150,150,147,114,33,112,2,4 (4ct 0st),0.98
1378,28,AC Parore (NZ),1992-2002,179,178,141,116,25,111,5,5 (3ct 2st),0.792
1379,29,Sarfaraz Ahmed (PAK),2007-2019,116,114,140,116,24,116,0,6 (6ct 0st),1.228
1380,30,SR Tendulkar (INDIA),1989-2012,463,456,140,140,0,0,140,4 (4ct 0st),0.307
1381,31,LRPL Taylor (NZ),2006-2019,228,224,137,137,0,0,137,4 (4ct 0st),0.611
1382,32,Younis Khan (PAK),2000-2015,265,260,135,135,0,5,130,4 (4ct 0st),0.519
1383,33,SP Fleming (ICC/NZ),1994-2007,280,276,133,133,0,0,133,4 (4ct 0st),0.481
1384,34,JH Kallis (Afr/ICC/SA),1996-2014,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999
1385,35,M Muralitharan (Asia/ICC/SL),1993-2011,350,347,130,130,0,0,130,3 (3ct 0st),0.374
1386,36,AR Border (AUS),1979-1994,273,270,127,127,0,0,127,3 (3ct 0st),0.47
1387,37,Shahid Afridi (Asia/ICC/PAK),1996-2015,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999
1388,38,Khaled Mashud (BDESH),1995-2006,126,126,126,91,35,91,0,5 (3ct 2st),1.0
1389,39,TM Dilshan (SL),1999-2016,330,325,124,123,1,5,118,3 (3ct 0st),0.381
1390,40,CH Gayle (ICC/WI),1999-2019,301,294,124,124,0,0,124,3 (3ct 0st),0.421
1391,41,V Kohli (INDIA),2008-2019,242,240,124,124,0,0,124,3 (3ct 0st),0.516
1392,42,RW Marsh (AUS),1971-1984,92,92,124,120,4,120,0,5 (5ct 0st),1.347
1393,43,ST Jayasuriya (Asia/SL),1989-2011,445,441,123,123,0,0,123,3 (3ct 0st),0.278
1394,44,CL Hooper (WI),1987-2003,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999
1395,45,BC Lara (ICC/WI),1990-2007,299,296,120,120,0,0,120,3 (3ct 0st),0.405
1396,46,L Ronchi (AUS/NZ),2008-2017,85,83,117,105,12,105,0,4 (4ct 0st),1.409
1397,47,MS Wade (AUS),2012-2017,94,94,117,108,9,108,0,5 (5ct 0st),1.244
1398,48,Inzamam-ul-Haq (Asia/PAK),1991-2007,378,373,113,113,0,0,113,3 (3ct 0st),0.302
1399,49,SR Waugh (AUS),1986-2002,325,324,111,111,0,0,111,3 (3ct 0st),0.342
1400,0,KC Sangakkara (Asia/ICC/SL),2000-2015,404,397,501,402,99,383,19,5 (4ct 1st),1.261
1401,1,AC Gilchrist (AUS/ICC),1996-2008,287,286,472,417,55,417,0,6 (6ct 0st),1.65
1402,2,MS Dhoni (Asia/INDIA),2004-2019,350,345,444,321,123,321,0,6 (5ct 1st),1.286
1403,3,MV Boucher (Afr/SA),1998-2011,295,291,425,403,22,402,1,6 (6ct 0st),1.46
1404,4,Moin Khan (PAK),1990-2004,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998
1405,5,BB McCullum (NZ),2002-2016,260,257,277,262,15,227,35,5 (5ct 0st),1.077
1406,6,IA Healy (AUS),1988-1997,168,168,233,194,39,194,0,4 (4ct 0st),1.386
1407,7,Mushfiqur Rahim (BDESH),2006-2019,216,215,225,181,44,179,2,5 (5ct 0st),1.046
1408,8,Rashid Latif (PAK),1992-2003,166,164,220,182,38,182,0,5 (5ct 0st),1.341
1409,9,DPMD Jayawardene (Asia/SL),1998-2015,448,443,218,218,0,0,218,4 (4ct 0st),0.492
1410,10,R Dravid (Asia/ICC/INDIA),1996-2011,344,341,210,196,14,72,124,4 (4ct 0st),0.615
1411,11,RS Kaluwitharana (SL),1990-2004,189,188,207,132,75,131,1,5 (4ct 1st),1.101
1412,12,PJL Dujon (WI),1981-1991,169,168,204,183,21,183,0,4 (4ct 0st),1.214
1413,13,JC Buttler (ENG),2012-2019,142,138,202,171,31,171,0,6 (6ct 0st),1.463
1414,14,RD Jacobs (WI),1996-2004,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002
1415,15,Kamran Akmal (PAK),2002-2017,157,154,188,157,31,156,1,5 (4ct 1st),1.22
1416,16,D Ramdin (WI),2005-2016,139,137,188,181,7,181,0,5 (5ct 0st),1.372
1417,17,AB de Villiers (Afr/SA),2005-2018,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999
1418,18,BJ Haddin (AUS),2001-2015,126,124,181,170,11,170,0,5 (5ct 0st),1.459
1419,19,AJ Stewart (ENG),1989-2003,170,169,174,159,15,148,11,6 (6ct 0st),1.029
1420,20,A Flower (ZIM),1992-2003,213,212,173,141,32,133,8,5 (5ct 0st),0.816
1421,21,Q de Kock (SA),2013-2019,115,111,166,158,8,158,0,6 (5ct 1st),1.495
1422,22,DJ Richardson (SA),1991-1998,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002
1423,23,RT Ponting (AUS/ICC),1995-2012,375,372,160,160,0,0,160,3 (3ct 0st),0.43
1424,24,M Azharuddin (INDIA),1985-2000,334,332,156,156,0,0,156,4 (4ct 0st),0.469
1425,25,NR Mongia (INDIA),1994-2000,140,139,154,110,44,110,0,5 (4ct 1st),1.107
1426,26,BRM Taylor (ZIM),2004-2019,193,193,154,125,29,96,29,5 (5ct 0st),0.797
1427,27,T Taibu (Afr/ZIM),2001-2012,150,150,147,114,33,112,2,4 (4ct 0st),0.98
1428,28,AC Parore (NZ),1992-2002,179,178,141,116,25,111,5,5 (3ct 2st),0.792
1429,29,Sarfaraz Ahmed (PAK),2007-2019,116,114,140,116,24,116,0,6 (6ct 0st),1.228
1430,30,SR Tendulkar (INDIA),1989-2012,463,456,140,140,0,0,140,4 (4ct 0st),0.307
1431,31,LRPL Taylor (NZ),2006-2019,228,224,137,137,0,0,137,4 (4ct 0st),0.611
1432,32,Younis Khan (PAK),2000-2015,265,260,135,135,0,5,130,4 (4ct 0st),0.519
1433,33,SP Fleming (ICC/NZ),1994-2007,280,276,133,133,0,0,133,4 (4ct 0st),0.481
1434,34,JH Kallis (Afr/ICC/SA),1996-2014,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999
1435,35,M Muralitharan (Asia/ICC/SL),1993-2011,350,347,130,130,0,0,130,3 (3ct 0st),0.374
1436,36,AR Border (AUS),1979-1994,273,270,127,127,0,0,127,3 (3ct 0st),0.47
1437,37,Shahid Afridi (Asia/ICC/PAK),1996-2015,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999
1438,38,Khaled Mashud (BDESH),1995-2006,126,126,126,91,35,91,0,5 (3ct 2st),1.0
1439,39,TM Dilshan (SL),1999-2016,330,325,124,123,1,5,118,3 (3ct 0st),0.381
1440,40,CH Gayle (ICC/WI),1999-2019,301,294,124,124,0,0,124,3 (3ct 0st),0.421
1441,41,V Kohli (INDIA),2008-2019,242,240,124,124,0,0,124,3 (3ct 0st),0.516
1442,42,RW Marsh (AUS),1971-1984,92,92,124,120,4,120,0,5 (5ct 0st),1.347
1443,43,ST Jayasuriya (Asia/SL),1989-2011,445,441,123,123,0,0,123,3 (3ct 0st),0.278
1444,44,CL Hooper (WI),1987-2003,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999
1445,45,BC Lara (ICC/WI),1990-2007,299,296,120,120,0,0,120,3 (3ct 0st),0.405
1446,46,L Ronchi (AUS/NZ),2008-2017,85,83,117,105,12,105,0,4 (4ct 0st),1.409
1447,47,MS Wade (AUS),2012-2017,94,94,117,108,9,108,0,5 (5ct 0st),1.244
1448,48,Inzamam-ul-Haq (Asia/PAK),1991-2007,378,373,113,113,0,0,113,3 (3ct 0st),0.302
1449,49,SR Waugh (AUS),1986-2002,325,324,111,111,0,0,111,3 (3ct 0st),0.342
1450,0,KC Sangakkara (Asia/ICC/SL),2000-2015,404,397,501,402,99,383,19,5 (4ct 1st),1.261
1451,1,AC Gilchrist (AUS/ICC),1996-2008,287,286,472,417,55,417,0,6 (6ct 0st),1.65
1452,2,MS Dhoni (Asia/INDIA),2004-2019,350,345,444,321,123,321,0,6 (5ct 1st),1.286
1453,3,MV Boucher (Afr/SA),1998-2011,295,291,425,403,22,402,1,6 (6ct 0st),1.46
1454,4,Moin Khan (PAK),1990-2004,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998
1455,5,BB McCullum (NZ),2002-2016,260,257,277,262,15,227,35,5 (5ct 0st),1.077
1456,6,IA Healy (AUS),1988-1997,168,168,233,194,39,194,0,4 (4ct 0st),1.386
1457,7,Mushfiqur Rahim (BDESH),2006-2019,216,215,225,181,44,179,2,5 (5ct 0st),1.046
1458,8,Rashid Latif (PAK),1992-2003,166,164,220,182,38,182,0,5 (5ct 0st),1.341
1459,9,DPMD Jayawardene (Asia/SL),1998-2015,448,443,218,218,0,0,218,4 (4ct 0st),0.492
1460,10,R Dravid (Asia/ICC/INDIA),1996-2011,344,341,210,196,14,72,124,4 (4ct 0st),0.615
1461,11,RS Kaluwitharana (SL),1990-2004,189,188,207,132,75,131,1,5 (4ct 1st),1.101
1462,12,PJL Dujon (WI),1981-1991,169,168,204,183,21,183,0,4 (4ct 0st),1.214
1463,13,JC Buttler (ENG),2012-2019,142,138,202,171,31,171,0,6 (6ct 0st),1.463
1464,14,RD Jacobs (WI),1996-2004,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002
1465,15,Kamran Akmal (PAK),2002-2017,157,154,188,157,31,156,1,5 (4ct 1st),1.22
1466,16,D Ramdin (WI),2005-2016,139,137,188,181,7,181,0,5 (5ct 0st),1.372
1467,17,AB de Villiers (Afr/SA),2005-2018,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999
1468,18,BJ Haddin (AUS),2001-2015,126,124,181,170,11,170,0,5 (5ct 0st),1.459
1469,19,AJ Stewart (ENG),1989-2003,170,169,174,159,15,148,11,6 (6ct 0st),1.029
1470,20,A Flower (ZIM),1992-2003,213,212,173,141,32,133,8,5 (5ct 0st),0.816
1471,21,Q de Kock (SA),2013-2019,115,111,166,158,8,158,0,6 (5ct 1st),1.495
1472,22,DJ Richardson (SA),1991-1998,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002
1473,23,RT Ponting (AUS/ICC),1995-2012,375,372,160,160,0,0,160,3 (3ct 0st),0.43
1474,24,M Azharuddin (INDIA),1985-2000,334,332,156,156,0,0,156,4 (4ct 0st),0.469
1475,25,NR Mongia (INDIA),1994-2000,140,139,154,110,44,110,0,5 (4ct 1st),1.107
1476,26,BRM Taylor (ZIM),2004-2019,193,193,154,125,29,96,29,5 (5ct 0st),0.797
1477,27,T Taibu (Afr/ZIM),2001-2012,150,150,147,114,33,112,2,4 (4ct 0st),0.98
1478,28,AC Parore (NZ),1992-2002,179,178,141,116,25,111,5,5 (3ct 2st),0.792
1479,29,Sarfaraz Ahmed (PAK),2007-2019,116,114,140,116,24,116,0,6 (6ct 0st),1.228
1480,30,SR Tendulkar (INDIA),1989-2012,463,456,140,140,0,0,140,4 (4ct 0st),0.307
1481,31,LRPL Taylor (NZ),2006-2019,228,224,137,137,0,0,137,4 (4ct 0st),0.611
1482,32,Younis Khan (PAK),2000-2015,265,260,135,135,0,5,130,4 (4ct 0st),0.519
1483,33,SP Fleming (ICC/NZ),1994-2007,280,276,133,133,0,0,133,4 (4ct 0st),0.481
1484,34,JH Kallis (Afr/ICC/SA),1996-2014,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999
1485,35,M Muralitharan (Asia/ICC/SL),1993-2011,350,347,130,130,0,0,130,3 (3ct 0st),0.374
1486,36,AR Border (AUS),1979-1994,273,270,127,127,0,0,127,3 (3ct 0st),0.47
1487,37,Shahid Afridi (Asia/ICC/PAK),1996-2015,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999
1488,38,Khaled Mashud (BDESH),1995-2006,126,126,126,91,35,91,0,5 (3ct 2st),1.0
1489,39,TM Dilshan (SL),1999-2016,330,325,124,123,1,5,118,3 (3ct 0st),0.381
1490,40,CH Gayle (ICC/WI),1999-2019,301,294,124,124,0,0,124,3 (3ct 0st),0.421
1491,41,V Kohli (INDIA),2008-2019,242,240,124,124,0,0,124,3 (3ct 0st),0.516
1492,42,RW Marsh (AUS),1971-1984,92,92,124,120,4,120,0,5 (5ct 0st),1.347
1493,43,ST Jayasuriya (Asia/SL),1989-2011,445,441,123,123,0,0,123,3 (3ct 0st),0.278
1494,44,CL Hooper (WI),1987-2003,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999
1495,45,BC Lara (ICC/WI),1990-2007,299,296,120,120,0,0,120,3 (3ct 0st),0.405
1496,46,L Ronchi (AUS/NZ),2008-2017,85,83,117,105,12,105,0,4 (4ct 0st),1.409
1497,47,MS Wade (AUS),2012-2017,94,94,117,108,9,108,0,5 (5ct 0st),1.244
1498,48,Inzamam-ul-Haq (Asia/PAK),1991-2007,378,373,113,113,0,0,113,3 (3ct 0st),0.302
1499,49,SR Waugh (AUS),1986-2002,325,324,111,111,0,0,111,3 (3ct 0st),0.342
1500,0,KC Sangakkara (Asia/ICC/SL),2000-2015,404,397,501,402,99,383,19,5 (4ct 1st),1.261
1501,1,AC Gilchrist (AUS/ICC),1996-2008,287,286,472,417,55,417,0,6 (6ct 0st),1.65
1502,2,MS Dhoni (Asia/INDIA),2004-2019,350,345,444,321,123,321,0,6 (5ct 1st),1.286
1503,3,MV Boucher (Afr/SA),1998-2011,295,291,425,403,22,402,1,6 (6ct 0st),1.46
1504,4,Moin Khan (PAK),1990-2004,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998
1505,5,BB McCullum (NZ),2002-2016,260,257,277,262,15,227,35,5 (5ct 0st),1.077
1506,6,IA Healy (AUS),1988-1997,168,168,233,194,39,194,0,4 (4ct 0st),1.386
1507,7,Mushfiqur Rahim (BDESH),2006-2019,216,215,225,181,44,179,2,5 (5ct 0st),1.046
1508,8,Rashid Latif (PAK),1992-2003,166,164,220,182,38,182,0,5 (5ct 0st),1.341
1509,9,DPMD Jayawardene (Asia/SL),1998-2015,448,443,218,218,0,0,218,4 (4ct 0st),0.492
1510,10,R Dravid (Asia/ICC/INDIA),1996-2011,344,341,210,196,14,72,124,4 (4ct 0st),0.615
1511,11,RS Kaluwitharana (SL),1990-2004,189,188,207,132,75,131,1,5 (4ct 1st),1.101
1512,12,PJL Dujon (WI),1981-1991,169,168,204,183,21,183,0,4 (4ct 0st),1.214
1513,13,JC Buttler (ENG),2012-2019,142,138,202,171,31,171,0,6 (6ct 0st),1.463
1514,14,RD Jacobs (WI),1996-2004,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002
1515,15,Kamran Akmal (PAK),2002-2017,157,154,188,157,31,156,1,5 (4ct 1st),1.22
1516,16,D Ramdin (WI),2005-2016,139,137,188,181,7,181,0,5 (5ct 0st),1.372
1517,17,AB de Villiers (Afr/SA),2005-2018,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999
1518,18,BJ Haddin (AUS),2001-2015,126,124,181,170,11,170,0,5 (5ct 0st),1.459
1519,19,AJ Stewart (ENG),1989-2003,170,169,174,159,15,148,11,6 (6ct 0st),1.029
1520,20,A Flower (ZIM),1992-2003,213,212,173,141,32,133,8,5 (5ct 0st),0.816
1521,21,Q de Kock (SA),2013-2019,115,111,166,158,8,158,0,6 (5ct 1st),1.495
1522,22,DJ Richardson (SA),1991-1998,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002
1523,23,RT Ponting (AUS/ICC),1995-2012,375,372,160,160,0,0,160,3 (3ct 0st),0.43
1524,24,M Azharuddin (INDIA),1985-2000,334,332,156,156,0,0,156,4 (4ct 0st),0.469
1525,25,NR Mongia (INDIA),1994-2000,140,139,154,110,44,110,0,5 (4ct 1st),1.107
1526,26,BRM Taylor (ZIM),2004-2019,193,193,154,125,29,96,29,5 (5ct 0st),0.797
1527,27,T Taibu (Afr/ZIM),2001-2012,150,150,147,114,33,112,2,4 (4ct 0st),0.98
1528,28,AC Parore (NZ),1992-2002,179,178,141,116,25,111,5,5 (3ct 2st),0.792
1529,29,Sarfaraz Ahmed (PAK),2007-2019,116,114,140,116,24,116,0,6 (6ct 0st),1.228
1530,30,SR Tendulkar (INDIA),1989-2012,463,456,140,140,0,0,140,4 (4ct 0st),0.307
1531,31,LRPL Taylor (NZ),2006-2019,228,224,137,137,0,0,137,4 (4ct 0st),0.611
1532,32,Younis Khan (PAK),2000-2015,265,260,135,135,0,5,130,4 (4ct 0st),0.519
1533,33,SP Fleming (ICC/NZ),1994-2007,280,276,133,133,0,0,133,4 (4ct 0st),0.481
1534,34,JH Kallis (Afr/ICC/SA),1996-2014,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999
1535,35,M Muralitharan (Asia/ICC/SL),1993-2011,350,347,130,130,0,0,130,3 (3ct 0st),0.374
1536,36,AR Border (AUS),1979-1994,273,270,127,127,0,0,127,3 (3ct 0st),0.47
1537,37,Shahid Afridi (Asia/ICC/PAK),1996-2015,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999
1538,38,Khaled Mashud (BDESH),1995-2006,126,126,126,91,35,91,0,5 (3ct 2st),1.0
1539,39,TM Dilshan (SL),1999-2016,330,325,124,123,1,5,118,3 (3ct 0st),0.381
1540,40,CH Gayle (ICC/WI),1999-2019,301,294,124,124,0,0,124,3 (3ct 0st),0.421
1541,41,V Kohli (INDIA),2008-2019,242,240,124,124,0,0,124,3 (3ct 0st),0.516
1542,42,RW Marsh (AUS),1971-1984,92,92,124,120,4,120,0,5 (5ct 0st),1.347
1543,43,ST Jayasuriya (Asia/SL),1989-2011,445,441,123,123,0,0,123,3 (3ct 0st),0.278
1544,44,CL Hooper (WI),1987-2003,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999
1545,45,BC Lara (ICC/WI),1990-2007,299,296,120,120,0,0,120,3 (3ct 0st),0.405
1546,46,L Ronchi (AUS/NZ),2008-2017,85,83,117,105,12,105,0,4 (4ct 0st),1.409
1547,47,MS Wade (AUS),2012-2017,94,94,117,108,9,108,0,5 (5ct 0st),1.244
1548,48,Inzamam-ul-Haq (Asia/PAK),1991-2007,378,373,113,113,0,0,113,3 (3ct 0st),0.302
1549,49,SR Waugh (AUS),1986-2002,325,324,111,111,0,0,111,3 (3ct 0st),0.342
1550,0,KC Sangakkara (Asia/ICC/SL),2000-2015,404,397,501,402,99,383,19,5 (4ct 1st),1.261
1551,1,AC Gilchrist (AUS/ICC),1996-2008,287,286,472,417,55,417,0,6 (6ct 0st),1.65
1552,2,MS Dhoni (Asia/INDIA),2004-2019,350,345,444,321,123,321,0,6 (5ct 1st),1.286
1553,3,MV Boucher (Afr/SA),1998-2011,295,291,425,403,22,402,1,6 (6ct 0st),1.46
1554,4,Moin Khan (PAK),1990-2004,219,217,287,214,73,214,0,5 (5ct 0st),1.3219999999999998
1555,5,BB McCullum (NZ),2002-2016,260,257,277,262,15,227,35,5 (5ct 0st),1.077
1556,6,IA Healy (AUS),1988-1997,168,168,233,194,39,194,0,4 (4ct 0st),1.386
1557,7,Mushfiqur Rahim (BDESH),2006-2019,216,215,225,181,44,179,2,5 (5ct 0st),1.046
1558,8,Rashid Latif (PAK),1992-2003,166,164,220,182,38,182,0,5 (5ct 0st),1.341
1559,9,DPMD Jayawardene (Asia/SL),1998-2015,448,443,218,218,0,0,218,4 (4ct 0st),0.492
1560,10,R Dravid (Asia/ICC/INDIA),1996-2011,344,341,210,196,14,72,124,4 (4ct 0st),0.615
1561,11,RS Kaluwitharana (SL),1990-2004,189,188,207,132,75,131,1,5 (4ct 1st),1.101
1562,12,PJL Dujon (WI),1981-1991,169,168,204,183,21,183,0,4 (4ct 0st),1.214
1563,13,JC Buttler (ENG),2012-2019,142,138,202,171,31,171,0,6 (6ct 0st),1.463
1564,14,RD Jacobs (WI),1996-2004,147,145,189,160,29,160,0,6 (5ct 1st),1.3030000000000002
1565,15,Kamran Akmal (PAK),2002-2017,157,154,188,157,31,156,1,5 (4ct 1st),1.22
1566,16,D Ramdin (WI),2005-2016,139,137,188,181,7,181,0,5 (5ct 0st),1.372
1567,17,AB de Villiers (Afr/SA),2005-2018,228,223,181,176,5,93,83,5 (5ct 0st),0.8109999999999999
1568,18,BJ Haddin (AUS),2001-2015,126,124,181,170,11,170,0,5 (5ct 0st),1.459
1569,19,AJ Stewart (ENG),1989-2003,170,169,174,159,15,148,11,6 (6ct 0st),1.029
1570,20,A Flower (ZIM),1992-2003,213,212,173,141,32,133,8,5 (5ct 0st),0.816
1571,21,Q de Kock (SA),2013-2019,115,111,166,158,8,158,0,6 (5ct 1st),1.495
1572,22,DJ Richardson (SA),1991-1998,122,121,165,148,17,148,0,5 (5ct 0st),1.3630000000000002
1573,23,RT Ponting (AUS/ICC),1995-2012,375,372,160,160,0,0,160,3 (3ct 0st),0.43
1574,24,M Azharuddin (INDIA),1985-2000,334,332,156,156,0,0,156,4 (4ct 0st),0.469
1575,25,NR Mongia (INDIA),1994-2000,140,139,154,110,44,110,0,5 (4ct 1st),1.107
1576,26,BRM Taylor (ZIM),2004-2019,193,193,154,125,29,96,29,5 (5ct 0st),0.797
1577,27,T Taibu (Afr/ZIM),2001-2012,150,150,147,114,33,112,2,4 (4ct 0st),0.98
1578,28,AC Parore (NZ),1992-2002,179,178,141,116,25,111,5,5 (3ct 2st),0.792
1579,29,Sarfaraz Ahmed (PAK),2007-2019,116,114,140,116,24,116,0,6 (6ct 0st),1.228
1580,30,SR Tendulkar (INDIA),1989-2012,463,456,140,140,0,0,140,4 (4ct 0st),0.307
1581,31,LRPL Taylor (NZ),2006-2019,228,224,137,137,0,0,137,4 (4ct 0st),0.611
1582,32,Younis Khan (PAK),2000-2015,265,260,135,135,0,5,130,4 (4ct 0st),0.519
1583,33,SP Fleming (ICC/NZ),1994-2007,280,276,133,133,0,0,133,4 (4ct 0st),0.481
1584,34,JH Kallis (Afr/ICC/SA),1996-2014,328,324,131,131,0,0,131,3 (3ct 0st),0.4039999999999999
1585,35,M Muralitharan (Asia/ICC/SL),1993-2011,350,347,130,130,0,0,130,3 (3ct 0st),0.374
1586,36,AR Border (AUS),1979-1994,273,270,127,127,0,0,127,3 (3ct 0st),0.47
1587,37,Shahid Afridi (Asia/ICC/PAK),1996-2015,398,392,127,127,0,0,127,2 (2ct 0st),0.3229999999999999
1588,38,Khaled Mashud (BDESH),1995-2006,126,126,126,91,35,91,0,5 (3ct 2st),1.0
1589,39,TM Dilshan (SL),1999-2016,330,325,124,123,1,5,118,3 (3ct 0st),0.381
1590,40,CH Gayle (ICC/WI),1999-2019,301,294,124,124,0,0,124,3 (3ct 0st),0.421
1591,41,V Kohli (INDIA),2008-2019,242,240,124,124,0,0,124,3 (3ct 0st),0.516
1592,42,RW Marsh (AUS),1971-1984,92,92,124,120,4,120,0,5 (5ct 0st),1.347
1593,43,ST Jayasuriya (Asia/SL),1989-2011,445,441,123,123,0,0,123,3 (3ct 0st),0.278
1594,44,CL Hooper (WI),1987-2003,227,225,120,120,0,0,120,4 (4ct 0st),0.5329999999999999
1595,45,BC Lara (ICC/WI),1990-2007,299,296,120,120,0,0,120,3 (3ct 0st),0.405
1596,46,L Ronchi (AUS/NZ),2008-2017,85,83,117,105,12,105,0,4 (4ct 0st),1.409
1597,47,MS Wade (AUS),2012-2017,94,94,117,108,9,108,0,5 (5ct 0st),1.244
1598,48,Inzamam-ul-Haq (Asia/PAK),1991-2007,378,373,113,113,0,0,113,3 (3ct 0st),0.302
1599,49,SR Waugh (AUS),1986-2002,325,324,111,111,0,0,111,3 (3ct 0st),0.342
